click_id,timestamp,type,campaign,banner,content_unit,network,browser,operating_system,country,state,city
"7,02767254053093E+018",1636257521,CLICK_COMMAND,4237418,13451690,4491620,3202,0,0,7,2554,72185
"7,02767254482616E+018",1636257522,CLICK_COMMAND,4722437,14820717,4690250,268,11,12,217,2444,70395
"7,02767254484006E+018",1636257522,DYNAMIC,4520815,14060294,4662598,42,11,12,1,8,44926
"7,02767254914263E+018",1636257523,SUBREQUEST_PARENT,1907433,14055974,3769572,42,0,12,1,2,1019649
"7,02767257918761E+018",1636257531,DYNAMIC,4485362,13928519,3580421,3146,0,0,1,12,1795
"7,02767260924917E+018",1636257537,SUBREQUEST_PARENT,1907433,14055974,3769572,42,11,12,1,4,94782
"7,02767261783858E+018",1636257539,CLICK_COMMAND,4677058,14940418,3979460,250,11,12,1,10,40357
"7,02767261784081E+018",1636257539,CLICK_COMMAND,4834129,14873724,4573371,250,8,14,1,10,1769
"7,02767261784244E+018",1636257539,CLICK_COMMAND,4704373,14586212,3849549,268,11,6,25,195,46186
"7,02767263072531E+018",1636257542,CLICK_COMMAND,4814218,14807585,4219145,250,11,12,1,10,10200
"7,02767265649381E+018",1636257548,CLICK_COMMAND,4643854,14809378,4003269,268,0,0,173,1989,67281
"7,02767266078832E+018",1636257549,CLICK_COMMAND,4718271,14565533,4648939,3334,8,5,1,10,1023827
"7,0276726736742E+018",1636257552,CLICK_COMMAND,4795240,14756835,4608298,3578,11,12,2,51,1703
"7,0276726779691E+018",1636257553,DYNAMIC,4794814,14756233,3425369,408,0,14,1,7,1712
"7,02767278964467E+018",1636257579,DYNAMIC,4845346,14917905,4701007,3509,0,14,1,2,11491
"7,02767281112187E+018",1636257584,DYNAMIC,4818358,14819225,3830755,42,6,16,1,11,694743
"7,02767282399838E+018",1636257587,CLICK_COMMAND,4823135,14912875,3981270,268,11,12,1,10,89217
"7,02767283258701E+018",1636257589,CLICK_COMMAND,4823128,14918825,3972159,268,11,17,25,195,46186
"7,02767283258786E+018",1636257589,CLICK_COMMAND,4732998,14656671,4632956,268,11,12,1,4,94807
"7,02767284118251E+018",1636257591,DYNAMIC,3487542,14527665,4506100,3492,11,17,7,2554,72409
"7,02767286697008E+018",1636257597,DYNAMIC,4848345,14925144,3769567,42,0,12,111,1341,61388
"7,02767287555549E+018",1636257599,DYNAMIC,4834081,14873211,4504725,42,0,12,111,1341,61388
"7,02767108024317E+018",1636257181,DYNAMIC,4750751,14680765,4694549,270,11,12,1,1,1765
"7,02767111032826E+018",1636257188,DYNAMIC,4247882,13241502,4403253,111,11,12,1,10,1769
"7,02767114466473E+018",1636257196,DYNAMIC,4740673,14773231,4433280,3451,14,17,7,2563,74333
"7,02767115755933E+018",1636257199,DYNAMIC,3472477,13603249,4504724,42,0,12,3,42,1737
"7,02767118762705E+018",1636257206,DYNAMIC,4202666,13107706,4418968,834,8,14,44,333,47610
"7,02767119191009E+018",1636257207,DYNAMIC,4829617,14875654,3557688,3145,6,6,1,4,10844
"7,02767119192326E+018",1636257207,CLICK_COMMAND,4066813,12225935,4522547,3334,11,12,1,10,1769
"7,027671200513E+018",1636257209,SUBREQUEST_PARENT,1907433,6517886,3702470,42,6,17,1,10,10200
"7,02767120909887E+018",1636257211,SUBREQUEST_PARENT,1907433,6517886,3702470,42,6,5,1,7,1712
"7,02767123486029E+018",1636257217,CLICK_COMMAND,4786215,14739180,4553324,3282,0,0,7,2554,72229
"7,0276712434495E+018",1636257219,DYNAMIC,4799702,14767536,4291409,408,11,12,1,9,1023134
"7,02767124345127E+018",1636257219,CLICK_COMMAND,4743804,14857772,2982629,270,30,12,1,10,207057
"7,02767127781173E+018",1636257228,CLICK_COMMAND,4727929,14567025,4563989,987,11,6,2,51,1703
"7,02767133365312E+018",1636257240,DYNAMIC,4754472,14659068,3830756,42,6,17,0,0,0
"7,0276713422365E+018",1636257242,DYNAMIC,4835690,14904720,4700643,270,11,17,7,2563,74333
"7,02767134652832E+018",1636257243,DYNAMIC,3670137,11204603,3849946,3232,8,14,1,7,1712
"7,02767135941368E+018",1636257246,DYNAMIC,3754328,11519755,4536921,71,11,17,1,2,1019718
"7,02767137230081E+018",1636257249,CLICK_COMMAND,3816060,11595499,4560315,268,11,12,1,10,95820
"7,02767137660063E+018",1636257250,DYNAMIC,4103199,12306872,3769568,42,0,12,0,0,0
"7,02767141956597E+018",1636257260,SUBREQUEST_PARENT,1907433,6517921,3769553,42,11,12,1,7,1779
"7,02767142383911E+018",1636257261,CLICK_COMMAND,4795524,14798380,4696513,742,8,5,7,5478,80268
"7,02767146249683E+018",1636257270,DYNAMIC,4520832,14056300,4662603,42,0,14,1,10,525536
"7,02767157845787E+018",1636257297,DYNAMIC,4803918,14783593,3702468,42,15,17,1,2,3324
"7,02767159563734E+018",1636257301,CLICK_COMMAND,3218871,14794964,3958634,241,0,14,1,11,96158
"7,02767159563846E+018",1636257301,CLICK_COMMAND,1536643,5246144,3423941,19,0,6,0,0,0
"7,0276715956418E+018",1636257301,CLICK_COMMAND,1333000,4845126,3397212,32,0,6,0,0,0
"7,02767161281643E+018",1636257305,CLICK_COMMAND,4794158,14766445,4642279,268,8,14,202,2238,69675
"7,02767161281728E+018",1636257305,CLICK_COMMAND,4722481,14667900,4690250,268,8,14,4,726,53206
"7,02767162570172E+018",1636257308,CLICK_COMMAND,3483904,10748160,4311926,3282,8,14,7,2554,72229
"7,02767163858682E+018",1636257311,DYNAMIC,4855054,14943906,4386889,241,8,14,1,10,10200
"7,02767166865238E+018",1636257318,DYNAMIC,4847389,14923005,4651244,3639,30,12,1,10,1753
"7,02767169012577E+018",1636257323,CLICK_COMMAND,3627325,11094388,4529255,3282,11,10,96,6771,56069
"7,02767171589761E+018",1636257329,DYNAMIC,4763400,14728909,4695730,270,11,12,3,42,1737
"7,02767172448924E+018",1636257331,DYNAMIC,4823601,14850931,4699484,270,11,12,89,6070,55975
"7,02767176314015E+018",1636257340,DYNAMIC,4848573,14925688,3016441,270,11,17,1,4,126068
"7,02767176745222E+018",1636257341,SUBREQUEST_PARENT,1907433,14055981,3769572,42,0,12,1,2,1022288
"7,02767177602499E+018",1636257343,CLICK_COMMAND,4584858,14249666,4671628,3507,8,14,7,5459,82796
"7,0276717803214E+018",1636257344,CLICK_COMMAND,4823675,14836721,3946619,250,0,0,7,2582,81722
"7,0276717846182E+018",1636257345,CLICK_COMMAND,3350692,10404670,4311926,3282,8,14,44,333,47610
"7,02767178892876E+018",1636257346,SUBREQUEST_PARENT,1907433,14055848,3769569,42,0,0,1,10,10200
"7,02767179750008E+018",1636257348,DYNAMIC,4828763,14852090,4355872,3374,0,0,173,1989,67281
"7,02767183185956E+018",1636257356,CLICK_COMMAND,4722443,14665472,4690250,268,11,12,89,1002,55897
"7,02767183186009E+018",1636257356,CLICK_COMMAND,4050398,12219146,3456306,268,8,5,1,7,1712
"7,02767185764654E+018",1636257362,DYNAMIC,4465677,13861144,4417627,42,11,12,1,15,96827
"7,02767189629475E+018",1636257371,DYNAMIC,3973939,13603176,3769568,42,0,12,166,1986,67256
"7,02767192206049E+018",1636257377,SUBREQUEST_PARENT,1907433,6517886,3702470,42,11,10,0,0,0
"7,02767193924004E+018",1636257381,DYNAMIC,4520823,14060297,4662598,42,0,12,1,10,10200
"7,02767194352983E+018",1636257382,DYNAMIC,4794763,14784516,4528674,71,11,10,1,4,2563
"7,02767194353467E+018",1636257382,SUBREQUEST_PARENT,1907433,14055974,3769572,42,0,12,1,10,207151
"7,02767195213922E+018",1636257384,DYNAMIC,4834175,14873769,3615784,42,8,14,1,10,95756
"7,02767197359656E+018",1636257389,CLICK_COMMAND,4772124,14694239,4587260,987,11,12,2,45,90011
"7,02767199936368E+018",1636257395,CLICK_COMMAND,4722507,14666392,4690250,268,8,14,96,6771,56069
"7,02767202513499E+018",1636257401,CLICK_COMMAND,4722481,14667896,4690250,268,8,14,4,726,53206
"7,02767206808342E+018",1636257411,CLICK_COMMAND,4704373,14586215,3849549,268,11,17,1,2,35187
"7,02767207237852E+018",1636257412,CLICK_COMMAND,4807785,14822617,4698649,270,11,12,7,2597,87021
"7,02767207237996E+018",1636257412,CLICK_COMMAND,4722434,14664210,4690250,268,11,12,7,2598,87787
"7,02767215398571E+018",1636257431,DYNAMIC,4851325,14933771,2990463,389,11,12,201,5841,318728
"7,02767215827826E+018",1636257432,DYNAMIC,4781465,14717409,4352567,408,0,14,1,3,89148
"7,02767215829143E+018",1636257432,DYNAMIC,4851407,14933988,3769567,42,0,12,0,0,0
"7,02767220981708E+018",1636257444,DYNAMIC,4853756,14940573,3557687,3145,11,12,1,2,1020494
"7,02767220981721E+018",1636257444,CLICK_COMMAND,4740173,14689678,4632956,268,11,12,103,1228,57351
"7,02767229571623E+018",1636257464,DYNAMIC,4740492,14605605,3016444,270,11,17,1,13,2384
"7,02767230001323E+018",1636257465,DYNAMIC,3542072,14280753,4600820,742,8,14,7,5459,82796
"7,02767232148577E+018",1636257470,DYNAMIC,4799702,14767536,4291409,408,11,12,1,1,1026651
"7,02767232149173E+018",1636257470,DYNAMIC,4762669,14745650,4694473,3137,11,17,2,51,1703
"7,02767235155388E+018",1636257478,CLICK_COMMAND,4840291,14917090,4701042,270,11,12,1,11,1781
"7,0276723730278E+018",1636257482,CLICK_COMMAND,4677058,14940416,3979460,250,8,14,1,3,1739
"7,02767238591146E+018",1636257485,CLICK_COMMAND,4722470,14666622,4690250,268,11,12,103,1228,57347
"7,02767238591637E+018",1636257485,DYNAMIC,4740320,14603661,4520430,1810,8,14,2,51,1703
"7,02767239450067E+018",1636257487,DYNAMIC,4799702,14767536,4291409,408,0,14,1,2,3324
"7,02767240738662E+018",1636257490,CLICK_COMMAND,4064435,12218894,4522547,3334,11,12,1,11,43886
"7,02767242027303E+018",1636257493,CLICK_COMMAND,3627325,11094388,4529255,3282,11,17,1,13,415355
"7,02767244174669E+018",1636257498,CLICK_COMMAND,4722443,14665474,4690250,268,11,12,89,6070,55999
"7,02767250188658E+018",1636257512,DYNAMIC,4843347,14911617,3702467,42,11,17,1,14,96511
"7,02767252334969E+018",1636257517,DYNAMIC,4783846,14730017,3152714,270,0,0,173,1989,67281
"7,02767254053067E+018",1636257521,CLICK_COMMAND,4237418,13451690,4491620,3202,0,0,7,2554,72185
"7,02767254913254E+018",1636257523,DYNAMIC,4853552,14940089,3769560,42,29,12,3,22,10748
"7,027672574891E+018",1636257529,SUBREQUEST_PARENT,1907433,14055981,3769572,42,0,12,1,2,1026375
"7,02767258348211E+018",1636257531,CLICK_COMMAND,4784570,14786499,4500165,268,30,12,1,2,3324
"7,02767259636643E+018",1636257534,CLICK_COMMAND,4660100,14419558,4650535,3391,11,12,1,7,1712
"7,02767260924962E+018",1636257537,CLICK_COMMAND,4050397,12219159,3916435,268,11,12,1,10,10200
"7,02767264360956E+018",1636257545,CLICK_COMMAND,4050377,12187963,4302205,268,30,12,1,7,1712
"7,02767267796805E+018",1636257553,CLICK_COMMAND,4704373,14586212,3849549,268,11,6,1,2,35187
"7,02767269515913E+018",1636257557,SUBREQUEST_PARENT,1907433,14055981,3769572,42,0,12,1,7,1712
"7,02767277675296E+018",1636257576,DYNAMIC,4781465,14717409,4352567,408,0,14,1,10,1769
"7,02767279393886E+018",1636257580,SUBREQUEST_PARENT,1907433,14049735,3769566,42,0,12,1,10,1710
"7,027672811122E+018",1636257584,SUBREQUEST_PARENT,1907433,6517886,3702470,42,6,16,1,11,694743
"7,02767284117714E+018",1636257591,DYNAMIC,4828469,14850895,4699463,270,11,12,64,6269,207834
"7,02767285406217E+018",1636257594,CLICK_COMMAND,4718271,14565533,4648939,3334,11,17,173,2004,67683
"7,02767286265578E+018",1636257596,DYNAMIC,1743672,9526828,4418084,42,6,17,0,0,0
"7,02767286267838E+018",1636257597,SUBREQUEST_PARENT,1907433,14050970,3769566,42,0,12,111,1341,61388
"7,02767107165028E+018",1636257179,DYNAMIC,4799702,14767536,4291409,408,11,12,1,2,1775
"7,0276711146016E+018",1636257189,CLICK_COMMAND,498678,3477645,2618236,742,11,12,1,1,206328
"7,02767111891229E+018",1636257191,SUBREQUEST_PARENT,1907433,14055986,3769575,42,0,14,1,3,1739
"7,02767112748715E+018",1636257192,CLICK_COMMAND,4722507,14666392,4690250,268,8,14,96,6771,56069
"7,02767116614966E+018",1636257201,DYNAMIC,4779288,14731622,4695474,3334,8,14,1,10,1020840
"7,02767117045197E+018",1636257202,DYNAMIC,4479991,13913735,4657736,834,8,5,2,51,1703
"7,02767120909153E+018",1636257211,CLICK_COMMAND,3353521,10408898,4311926,3282,0,0,7,2554,72229
"7,02767123485937E+018",1636257217,DYNAMIC,4793909,14757950,4559811,3577,11,12,1,3,1739
"7,02767123915624E+018",1636257218,CLICK_COMMAND,4799097,14770235,4696712,270,0,0,173,1989,67281
"7,0276712563403E+018",1636257222,DYNAMIC,3998268,13603168,3769574,42,0,12,1,10,2385
"7,0276713035873E+018",1636257233,SUBREQUEST_PARENT,1907433,14049735,3769566,42,0,12,1,1,1765
"7,02767136800499E+018",1636257248,CLICK_COMMAND,4722507,14666392,4690250,268,8,14,96,6771,56069
"7,02767137660306E+018",1636257250,DYNAMIC,4807493,14794660,3597587,42,11,12,7,2559,73456
"7,02767138090241E+018",1636257251,CLICK_COMMAND,4780883,14716374,4573072,3341,11,12,1,10,95870
"7,02767142813303E+018",1636257262,DYNAMIC,4799702,14767536,4291409,408,11,12,1,2,1019450
"7,0276714667939E+018",1636257271,DYNAMIC,4631362,14519118,4406900,3351,11,12,1,10,200419
"7,02767147537911E+018",1636257274,CLICK_COMMAND,4704373,14586215,3849549,268,11,5,1,7,1712
"7,0276714796731E+018",1636257274,CLICK_COMMAND,3816060,11595499,4560315,268,6,12,1,7,1712
"7,02767149685388E+018",1636257278,DYNAMIC,4799702,14770779,4291409,408,0,14,1,10,694484
"7,0276715054446E+018",1636257280,DYNAMIC,4725947,14567237,4288516,270,11,12,7,5459,82796
"7,02767153550702E+018",1636257287,DYNAMIC,4787910,14774048,4236424,3301,6,17,1,2,94196
"7,02767153550734E+018",1636257287,DYNAMIC,4818593,14935700,3813377,3174,11,12,3,32,10832
"7,0276715527011E+018",1636257291,DYNAMIC,4848534,14925605,3769567,42,0,12,1,13,526692
"7,02767156988281E+018",1636257295,SUBREQUEST_PARENT,1907433,6517877,3769581,42,6,17,1,10,1769
"7,0276715741652E+018",1636257296,CLICK_COMMAND,4759328,14716673,3357150,2065,0,0,173,1989,67281
"7,02767158704728E+018",1636257299,DYNAMIC,4848033,14925177,3557697,3145,11,12,1,15,207495
"7,02767160853339E+018",1636257304,SUBREQUEST_PARENT,1907433,6517883,3769543,42,6,15,1,3,89150
"7,02767166435649E+018",1636257317,CLICK_COMMAND,4814218,14807585,4219145,250,11,12,182,2055,68124
"7,02767166435662E+018",1636257317,DYNAMIC,4799702,14767536,4291409,408,11,12,1,2,1019450
"7,02767166865244E+018",1636257318,DYNAMIC,4822396,14858006,4527541,71,0,14,1,6,11322
"7,02767170730662E+018",1636257327,DYNAMIC,4474163,13887340,4395897,3251,11,17,1,3,482412
"7,02767171160212E+018",1636257328,DYNAMIC,3754319,14457509,4530222,71,8,14,1,10,207151
"7,02767175025826E+018",1636257337,CLICK_COMMAND,3350692,10404670,4311926,3282,11,5,46,371,47943
"7,02767175027216E+018",1636257337,DYNAMIC,4848345,14925144,3769567,42,0,12,1,10,1769
"7,02767176743512E+018",1636257341,CLICK_COMMAND,4050399,12219144,3916435,268,11,12,1,9,694582
"7,02767176743964E+018",1636257341,DYNAMIC,4520817,14056234,4662602,42,0,14,237,2698,88912
"7,02767180179571E+018",1636257349,DYNAMIC,4827992,14935608,4395088,3145,11,17,1,13,2384
"7,027671806103E+018",1636257350,CLICK_COMMAND,4590953,14925711,4673965,3334,11,12,1,1,1765
"7,02767183615617E+018",1636257357,CLICK_COMMAND,3350692,10404670,4311903,3282,0,0,105,1181,56865
"7,02767185333754E+018",1636257361,DYNAMIC,4781394,14717305,4403245,111,8,14,1,3,89149
"7,02767187051505E+018",1636257365,CLICK_COMMAND,4779293,14731631,4530205,3334,11,12,1,10,10200
"7,02767187480976E+018",1636257366,CLICK_COMMAND,4027834,12147192,4596175,268,11,12,1,1,1765
"7,02767189200582E+018",1636257370,DYNAMIC,4848345,14925144,3769567,42,0,12,1,10,10200
"7,02767192205971E+018",1636257377,DYNAMIC,4778413,14710732,4521111,2024,0,14,2,47,12147
"7,02767193065226E+018",1636257379,CLICK_COMMAND,4807834,14797845,4555899,3334,30,12,1,10,207057
"7,02767194782427E+018",1636257383,DYNAMIC,4819509,14822196,4386889,241,8,14,1,10,45056
"7,02767198218348E+018",1636257391,DYNAMIC,4794763,14784516,4530222,71,30,14,1,10,1019713
"7,02767200795322E+018",1636257397,DYNAMIC,4781465,14717409,4352567,408,8,14,1,6,11322
"7,02767201655764E+018",1636257399,SUBREQUEST_PARENT,1907433,6517921,3769553,42,11,12,1,13,2384
"7,02767205950522E+018",1636257409,SUBREQUEST_PARENT,1907433,14055974,3769572,42,11,12,1,10,10200
"7,02767207667309E+018",1636257414,DYNAMIC,4799702,14770779,4291409,408,0,14,1,10,693862
"7,02767211533297E+018",1636257422,CLICK_COMMAND,3350692,10404670,4311926,3282,7,5,246,831,54677
"7,02767215399895E+018",1636257432,DYNAMIC,4848347,14925158,3769573,42,0,12,1,3,482412
"7,02767216687055E+018",1636257434,DYNAMIC,4808102,14796025,4251705,2035,11,12,2,51,1703
"7,02767217546678E+018",1636257436,DYNAMIC,4795421,14756976,3769547,42,11,17,2,51,1703
"7,02767218835371E+018",1636257439,DYNAMIC,4834183,14873780,3769549,42,11,17,2,51,1703
"7,02767225706427E+018",1636257455,CLICK_COMMAND,3353521,10408898,4311926,3282,11,12,1,12,96256
"7,02767226567059E+018",1636257457,SUBREQUEST_PARENT,1907433,6517886,3702470,42,11,17,0,0,0
"7,02767229571891E+018",1636257464,CLICK_COMMAND,4722507,14666392,4690250,268,8,14,96,6771,56069
"7,02767230001362E+018",1636257465,DYNAMIC,4795421,14756976,3769547,42,11,17,2,51,1703
"7,02767236443649E+018",1636257480,CLICK_COMMAND,3353521,10408898,4311926,3282,11,12,1,12,96256
"7,02767239450159E+018",1636257487,CLICK_COMMAND,4722434,14664210,4690250,268,11,12,6,1809,65421
"7,02767239879531E+018",1636257488,DYNAMIC,4613667,14323319,3209258,3027,8,5,1,5,2386
"7,0276724030931E+018",1636257489,CLICK_COMMAND,4722507,14666392,4690250,268,8,14,96,6771,56069
"7,02767241597787E+018",1636257492,CLICK_COMMAND,4799259,14773348,4696642,3334,11,12,1,10,35430
"7,02767243316167E+018",1636257496,SUBREQUEST_PARENT,1907433,6517883,3769543,42,8,5,1,2,1023021
"7,02767244174701E+018",1636257498,DYNAMIC,4799702,14770779,4291409,408,11,12,1,10,207057
"7,02767245463008E+018",1636257501,DYNAMIC,4124339,12354770,3596813,250,28,12,1,2,94563
"7,02767250617028E+018",1636257513,DYNAMIC,4108138,12315909,4502332,3517,14,17,7,2597,87021
"7,02767251905846E+018",1636257516,CLICK_COMMAND,4718271,14565533,4648939,3334,11,17,1,7,38286
"7,02767253194441E+018",1636257520,CLICK_COMMAND,4624177,14783999,4320420,3202,11,12,1,7,1712
"7,02767254054811E+018",1636257521,DYNAMIC,3998268,13603168,3769574,42,0,12,1,2,94041
"7,02767254484012E+018",1636257522,SUBREQUEST_PARENT,1907433,14049735,3769566,42,11,12,1,8,44926
"7,02767256200531E+018",1636257526,CLICK_COMMAND,4823128,14918825,3972159,268,11,6,25,195,46186
"7,02767256201062E+018",1636257526,SUBREQUEST_PARENT,1907433,14055974,3769572,42,0,12,1,10,95726
"7,02767257059623E+018",1636257529,CLICK_COMMAND,4722507,14666392,4690250,268,8,14,96,6771,56069
"7,02767259207211E+018",1636257533,DYNAMIC,4828489,14850923,4699497,270,11,12,89,6065,55990
"7,02767261354361E+018",1636257538,DYNAMIC,4812705,14804873,4386889,241,11,12,1,1,43946
"7,02767261783956E+018",1636257539,DYNAMIC,4793282,14751892,4491482,408,8,14,1,7,1712
"7,02767265650993E+018",1636257548,DYNAMIC,4807651,14795090,4504721,42,11,12,111,1341,61388
"7,02767266078871E+018",1636257549,DYNAMIC,3516341,14655473,4438770,408,11,12,1,10,95856
"7,02767267369032E+018",1636257552,DYNAMIC,4766812,14685854,3769544,42,6,15,1,7,1712
"7,02767269515061E+018",1636257558,DYNAMIC,4745222,14674719,4343230,3317,8,14,2,51,952531
"7,02767274239263E+018",1636257568,DYNAMIC,4799702,14770779,4291409,408,0,14,1,2,206453
"7,02767274669874E+018",1636257569,DYNAMIC,4840333,14904632,4403245,111,8,14,1,3,89149
"7,02767275528251E+018",1636257571,DYNAMIC,4747014,14637578,4628455,3506,11,12,1,10,1769
"7,0276727638769E+018",1636257573,DYNAMIC,4520826,14060298,4662598,42,11,12,1,7,2389
"7,0276727724631E+018",1636257575,DYNAMIC,4713479,14540565,2917693,989,6,17,2,51,1703
"7,0276727810514E+018",1636257577,CLICK_COMMAND,4050447,12187813,3881042,268,11,12,2,51,1703
"7,0276728025244E+018",1636257582,CLICK_COMMAND,4778381,14710612,4470150,3392,11,12,1,13,2384
"7,02767282830672E+018",1636257588,DYNAMIC,4829774,14855439,3596567,42,11,6,1,7,1712
"7,0276728454742E+018",1636257592,CLICK_COMMAND,4718272,14565535,4647947,3334,11,12,1,6,11322
"7,02767284976878E+018",1636257593,CLICK_COMMAND,4840484,14905061,4700697,270,11,12,2,51,1703
"7,02767287553983E+018",1636257599,CLICK_COMMAND,4737913,14597722,4631231,3229,11,12,7,5459,82796
"7,02767108024074E+018",1636257181,DYNAMIC,4763719,14681005,3016443,270,11,12,1,1,1765
"7,02767110171846E+018",1636257186,CLICK_COMMAND,4713978,14854828,4690250,268,8,14,246,792,54251
"7,02767112748578E+018",1636257192,CLICK_COMMAND,4772124,14694239,4587260,987,0,14,2,47,12147
"7,02767116184886E+018",1636257200,SUBREQUEST_PARENT,1907433,14055981,3769572,42,0,12,1,9,366439
"7,02767117044928E+018",1636257203,SUBREQUEST_PARENT,1907433,14049735,3769566,42,11,12,1,10,207151
"7,02767117902624E+018",1636257204,CLICK_COMMAND,4796625,14787842,4402134,268,0,0,7,2597,87021
"7,02767117902663E+018",1636257204,CLICK_COMMAND,3485247,10752058,4117394,250,11,6,112,1382,62553
"7,0276711876161E+018",1636257206,CLICK_COMMAND,4651715,14715307,4599678,268,11,12,1,12,1795
"7,02767120908924E+018",1636257211,DYNAMIC,4827862,14849886,4699369,270,11,12,4,726,53206
"7,02767122626937E+018",1636257215,DYNAMIC,4818387,14819286,4386889,241,11,12,1,2,35187
"7,02767122626989E+018",1636257215,CLICK_COMMAND,4481589,14929246,449135,268,8,5,1,2,35187
"7,02767133365174E+018",1636257240,DYNAMIC,3973939,13603176,3769568,42,0,12,1,15,207491
"7,02767135511865E+018",1636257245,DYNAMIC,4713964,14666660,4690400,268,6,10,7,5459,82796
"7,02767135941309E+018",1636257246,CLICK_COMMAND,4823128,14918825,3972159,268,17,6,25,195,46186
"7,02767135941545E+018",1636257246,CLICK_COMMAND,4772124,14694239,4587260,987,11,12,2,51,1703
"7,02767138519555E+018",1636257252,DYNAMIC,4851389,14933909,3769544,42,6,17,0,0,0
"7,02767139808091E+018",1636257255,DYNAMIC,3472792,14246139,3769576,42,0,0,1,10,10200
"7,02767141955345E+018",1636257260,DYNAMIC,4705137,14513263,4289120,4711,0,14,1,2,206432
"7,02767143672414E+018",1636257264,CLICK_COMMAND,4772124,14694239,4587260,987,11,5,2,51,1703
"7,02767147967414E+018",1636257275,DYNAMIC,4838438,14896170,4386889,241,8,5,1,2,35187
"7,02767147967998E+018",1636257274,CLICK_COMMAND,4590953,14925711,4673965,3334,11,12,1,1,42492
"7,02767150544283E+018",1636257280,DYNAMIC,4706467,14587273,4539784,71,8,5,1,7,1712
"7,02767151403191E+018",1636257282,CLICK_COMMAND,4815452,14811317,4599678,268,11,12,1,10,95699
"7,02767158276155E+018",1636257298,SUBREQUEST_PARENT,1907433,14055986,3769575,42,0,0,1,11,96158
"7,02767160422636E+018",1636257303,CLICK_COMMAND,247486,820804,397690,13,0,6,0,0,0
"7,02767160422905E+018",1636257303,CLICK_COMMAND,4722507,14666391,4690250,268,8,14,96,6771,56069
"7,02767162140669E+018",1636257307,CLICK_COMMAND,3350692,10404670,4311926,3282,11,12,1,7,206699
"7,02767165149086E+018",1636257314,DYNAMIC,4520830,14060300,4662598,42,11,12,1,4,39453
"7,02767169871708E+018",1636257325,DYNAMIC,4767732,14688202,4395102,3220,8,5,2,51,1703
"7,02767169872691E+018",1636257325,SUBREQUEST_PARENT,1907433,14055848,3769569,42,0,14,1,11,525618
"7,02767174596172E+018",1636257336,CLICK_COMMAND,4708209,14640855,4603446,268,11,12,1,10,207151
"7,02767175884505E+018",1636257339,CLICK_COMMAND,4722444,14654934,4376410,268,30,14,25,191,46125
"7,02767177173317E+018",1636257342,CLICK_COMMAND,4046554,12179172,3422231,268,11,12,1,10,7649
"7,02767179750343E+018",1636257348,CLICK_COMMAND,4722507,14666391,4690250,268,11,12,96,6771,56069
"7,02767185333499E+018",1636257361,CLICK_COMMAND,4672471,14449934,3979460,250,11,12,1,7,1712
"7,02767185763258E+018",1636257362,CLICK_COMMAND,4713978,14854828,4690250,268,8,14,246,782,54178
"7,02767187051551E+018",1636257365,CLICK_COMMAND,4722449,14665718,4690250,268,11,12,25,188,46029
"7,02767187480996E+018",1636257366,CLICK_COMMAND,4722443,14665488,4690250,268,11,12,89,1002,55897
"7,02767188769558E+018",1636257369,DYNAMIC,4794244,14754784,4363379,3347,11,12,138,1687,63461
"7,02767189198923E+018",1636257370,DYNAMIC,4782452,14720397,3209266,3027,11,12,1,2,3324
"7,02767190057963E+018",1636257372,DYNAMIC,4030130,12143324,3616539,3087,8,14,7,2597,87021
"7,02767191776736E+018",1636257376,DYNAMIC,4059278,12207525,4417645,42,6,17,2,51,1703
"7,027671926363E+018",1636257378,SUBREQUEST_PARENT,1907433,14086845,3769569,42,0,0,0,0,0
"7,02767196500506E+018",1636257387,DYNAMIC,4818129,14818585,3557686,3145,11,12,7,5459,82796
"7,0276719864812E+018",1636257392,DYNAMIC,4520830,14060300,4662602,42,0,14,1,13,2384
"7,02767198648127E+018",1636257392,SUBREQUEST_PARENT,1907433,14055848,3769569,42,0,14,1,13,2384
"7,02767199507035E+018",1636257394,DYNAMIC,4334642,13497905,4477972,834,11,12,37,3316,46878
"7,02767202943042E+018",1636257402,DYNAMIC,4767702,14911735,4528675,71,11,16,1,3,1739
"7,02767203801845E+018",1636257404,CLICK_COMMAND,4823127,14918826,3939649,268,11,5,1,7,1712
"7,02767203803202E+018",1636257404,DYNAMIC,4847858,14924388,4591165,3509,0,14,1,11,96016
"7,02767206380523E+018",1636257410,CLICK_COMMAND,4709614,14538799,4677469,3506,11,12,1,14,40343
"7,02767210674468E+018",1636257420,DYNAMIC,4762670,14718588,4530224,3334,30,12,1,10,207057
"7,02767213251546E+018",1636257426,SUBREQUEST_PARENT,1907433,14049735,3769566,42,11,12,1,9,95579
"7,02767213680774E+018",1636257427,SUBREQUEST_PARENT,1907433,14055974,3769572,42,11,12,1,1,1765
"7,02767214111025E+018",1636257428,DYNAMIC,4848345,14925144,3769567,42,0,12,1,10,7511
"7,02767218834283E+018",1636257439,CLICK_COMMAND,4722507,14666391,4690250,268,8,14,96,6771,56069
"7,02767221840878E+018",1636257446,DYNAMIC,4786408,14739593,4497097,3392,8,5,1,10,95782
"7,02767224417747E+018",1636257452,CLICK_COMMAND,4766276,14702612,3812766,268,11,12,1,7,1712
"7,0276722484727E+018",1636257453,DYNAMIC,4762669,14745649,4694474,3137,11,17,246,831,54673
